"","SITE","exp_group","FRACTION","DEPTH","BURN_SEVERITY","TREATMENT","DEPTH_UPPER","DEPTH_LOWER","CONC_MEAN","C_PERC","N_PERC","C_N","mg_ml_bpca","g_kg_bpca_lf","g_PyC_kg_LF_C","per_bpca_carb_lf","carbon_stock","carbon_stock_fraction","MASS_PROPORTION_RECOVERED","decayed_mass_kg","total_input","burn_decayed_mass_kg","wood_input_rate","wood_departure_rate","wood_accumulation_rate","years_to_capacity","years_to_recovery","fire_count","fire_frequency","DEPTH_Plotting"
"47","CH4","H","HF","5-10","control","control",5,10,NA,2.24,0.17,13.1764705882353,NA,NA,NA,NA,5.488,4.231248,0.771,3.59243562573562,9.02046316748324,3.59243562573562,0.371162312605931,0.139072824926391,0.23208948767954,15.4786658441675,0,NA,NA,"5-10 cm"
"48","CH4","H","LF","5-10","control","control",5,10,0.224943870600668,14.64,0.5,29.28,0.0659272774327866,0.0144380737577803,450.322933284062,0.450322933284062,35.868,7.855092,0.219,3.59243562573562,9.02046316748324,3.59243562573562,0.371162312605931,0.139072824926391,0.23208948767954,15.4786658441675,0,NA,NA,"5-10 cm"
"49","CH5","H","BULK","0-5","control","control",0,5,NA,2.86,0.11,26,NA,NA,NA,NA,5.148,NA,NA,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"0-5 cm"
"50","CH5","H","HF","0-5","control","control",0,5,NA,0.99,0.1,9.9,NA,NA,NA,NA,1.782,1.687554,0.947,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"0-5 cm"
"51","CH5","H","LF","0-5","control","control",0,5,0.134413209335902,25.1,0.51,49.2156862745098,0.0384257316569188,0.00172915792456135,153.090564370194,0.153090564370194,45.18,2.0331,0.045,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"0-5 cm"
"52","CH5","H","BULK","10-20","control","control",10,20,NA,3.39,0.23,14.7391304347826,NA,NA,NA,NA,16.272,NA,NA,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"10-20 cm"
"53","CH5","H","HF","10-20","control","control",10,20,NA,0.7,0.08,8.75,NA,NA,NA,NA,3.36,3.27936,0.976,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"10-20 cm"
"54","CH5","H","LF","10-20","control","control",10,20,NA,31.36,0.53,59.1698113207547,NA,NA,NA,NA,150.528,2.408448,0.016,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"10-20 cm"
"55","CH5","H","BULK","20-30","control","control",20,30,NA,3.39,0.23,14.7391304347826,NA,NA,NA,NA,19.323,NA,NA,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"20-30 cm"
"56","CH5","H","HF","20-30","control","control",20,30,NA,0.7,0.08,8.75,NA,NA,NA,NA,3.99,3.89424,0.976,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"20-30 cm"
